id,title,tenant_id,owner_person_id,creation_timestamp,state,description,goal,max_students,difficulty,completion_criteria,academic_session_id,project_type,tag_asg
2664,Predicting success of Github software teams from activity logs,ug4,3456,2018-02-16 10:18:16+00,1,"<p>Collaborative problem solving by online crowds is a recent phenomenon which is generating interest from multiple perspectives: social science, economics, and computing. Large crowds with no central coordination are able to solve problems ranging from content generation in Wikipedia to open source software development, collaborative mathematics, and to science and research itself. It is important to ask how these online crowds are able to do complex work, how they organize themselves into teams, and what factors define team success. This project will focus on team formation and activity, and examine the success of teams of software contributors on Github.<br/><br/>The approach will leverage large scale, detailed activity logs from Github projects, and develop machine learning models which distinguish the stream of activity by successful teams from teams which made an unsuccessful attempt. We will aim to use action events and categories in the log, and also incorporate language processing on the commit messages and/or code trying to further place activities in a semantic context. The project will also identify and examine different definitions of success eg. project popularity or ending in package creation such as R CRAN packages.<br/><br/></p>",A machine learning model which predicts success of a Github project team by observing their activity logs,1,3 - Hard,- Identify the scope of Github projects to examine (small vs large teams/projects)                                                                                                                                                                                                                                                                                                                                                                                            +,6,0,f
,,,,,,,,,,- Extraction of properties which summarize activity log patterns                                                                                                                                                                                                                                                                                                                                                                                                              +,,,
,,,,,,,,,,- Identify one or two success criteria for projects                                                                                                                                                                                                                                                                                                                                                                                                                           +,,,
,,,,,,,,,,- Analysis of how the properties differ in successful and unsuccessful teams                                                                                                                                                                                                                                                                                                                                                                                                  +,,,
,,,,,,,,,,- A machine learning model which can classify a new activity log into potentially successful and unsuccessful teams. Ideally such a model will aim to identify the potential outcome as early in the project development process as possible.,,,
2657,Language identification from speech,ug4,1329,2018-02-15 18:33:12+00,1,"<p>We have been developing systems for automatic speech recognition across multiple languages.</p><p>When such systems are deployed, it is important to to be able to detect the language of an incoming audio stream since metadata with this information is often not available (or if it is available is frequently incorrect).  The aim of the this project is to use deep neural network approaches to identify the language of spoken recordings.  </p><p>The project will use the Globalphone corpus, which contains recordings in 23 languages, and the approaches to be explored will be based on deep neural networks.  In addition to finding architectures that work well for this problem, one interesting question would be to compare language recognition approaches (classify a recording into one of (say) 20 languages), versus language verification - is the presented recording in language X or not.</p><p>L Ferrer et al (2016). &#34;Study of senone-based deep neural network approaches for spoken language recognition&#34;, IEEE Trans ASLP 24:105-116, https://doi.org/10.1109/TASLP.2015.2496226.</p><p>Kaldi - www.kaldi-asr.org</p><p>Globalphone - https://www.uni-bremen.de/en/csl/projects/current-projects/global-phone-language-models.html</p><p><br/></p>",Development of a system to automatically detect the language of spoken audio,2,2 - Moderate,Build an evaluate a language identification system on globalphone.,6,0,f
2802,What’s in a title? Developing a Title Classification Algorithm for Scientific Papers,ug4,1388,2018-02-24 22:52:58+00,1,"<p>The Technical Problem:</p><p><br/></p><p><br/></p><p>The goal is to build a sentence classification algorithm for deciding whether a given statement belongs to one of the two classes, as described below. Then, the student is expected to crawl more titles and use their (hopefully accurate) classifier to generate more data.</p><p><br/></p><p><br/></p><p>Background:</p><p><br/></p><p><br/></p><p>Compared to the main body of an academic paper published in a research journal, or even its abstract, the paper’s title has a very small footprint in terms of page space. Nevertheless, as the first thing that a reader encounters, and as the data that is invariably captured in electronic data bases, the title assumes an importance that is only rarely explicitly realised by researchers publishing in these journals. A ‘good’ title enhances the chance that a paper is found and cited. A paper that is never found or cited means that the research it reports will never influence the work of others, and so is, ultimately, wasted. Many successful researchers know this, and therefore spend significant effort crafting the titles of their papers before submitting them to journals. Historians and philosophers of science are also interested in paper titles, precisely because they betray, either consciously or unconsciously, how the authors view their own work and how they perceive the potential communities of readers of their work.</p><p><br/></p><p><br/></p><p>Broadly speaking there are two kinds of paper titles, at least in the experimental sciences: (1) ‘E. coli swims faster in viscous polymer solutions’, or (2) ‘Bacterial swimming in polymer solutions’. The first kind tells us, in a complete grammatical sentence, the basic finding of the paper; the second kind outlines the broad area of investigation, and is not a sentence. Anecdotally, working scientists repeatedly note that titles of the first kind is increasingly displacing titles of the second kind, especially in the life sciences. Preliminary quantitative research using ca. 18000 titles of biology papers from a single journal classified by a human</p><p><br/></p><p>reader suggest that this ‘displacement’ happens in a rather abrupt transition in the late 1960s.</p><p><br/></p><p><br/></p><p>This project is aimed at devising and using machine learning algorithms to investigate what was (and still is) going on vis-à- vis title choice, starting from the observation outlined above.</p><p><br/></p><p><br/></p><p><br/></p><p>Staff:</p><p><br/></p><p><br/></p><p>The main supervisor would be Shay Cohen (http://homepages.inf.ed.ac.uk/scohen) in Informatics, with a collaboration with Wilson Poon from the School of Physics and Astronomy (http://www.ph.ed.ac.uk/~wckp).</p><p><br/></p><div><p>​</p><br/></div>",developing a title classification algorithm,1,1 - Easy,development of a title classifier and application of it on data the student crawls from other resources,6,0,f
2643,Algorithms & Data Structures Visualisation,ug4,1338,2018-02-09 14:47:34+00,1,"<p>This project is intended to build on a previous one proposed and carried out by Chimwemwe Kadzuwa and then by Yaohui Shao.  The open source software he built is available via the Inf2b page http://www.inf.ed.ac.uk/teaching/courses/inf2b/resources/adsSoftware.html.  Here is Chimwemwe's original proposal, slightly edited to reflect changes as the project progressed:  <i>One of the stumbling blocks for novice programmers and early computer scientists when implementing software is a lack of intuition surrounding algorithms and elementary data structures that reside at the core of Computer Science. Every computer scientist should have a firm grasp of algorithms used for searching and sorting. In addition,  this should be complemented with a thorough understanding of common data structures such as stacks, queues, graphs and trees. Currently attempts have been made to visualise the processes algorithms undergo to perform common tasks. Unfortunately, these attempts display very low level representations of processes , often leaving users bewildered. Building intuition about an algorithm often firstly requires attaining a high level understanding of its basic operation.        Design and implement an application that will teach users about algorithms and data structures. It should display visual representations of algorithmic processes in an intuitive manner. The application should allow the user to construct inputs which can be given to algorithms and have the results subsequently displayed.  The app should also teach users about data structures. The application should be highly interactive allowing users to perform common operations on well known data structures. The aim of the project under proposal is to extend the software both to further algorithms and data structures as well as the nature of the information it provides.</i></p><p>The main desirable extension is to make the software available on a server through a web interface, however this would be the hard version of the project.  For the easy/moderate version  auto-scaling of the graphics can be added and some other algorithms.</p><p>If this project is undertaken by an MInf student then the first year can focus on the aspects described above and the second year on integrating this software with the software form another project &#34;Algorithms workbench for Inf2B&#34;.  At some stage the project would be rated as at least hard.</p><p><span>Please note that it is a precondition of this project that all the code is open source and the result is placed on a public repository such as GitHub.</span><br/></p>",Extend existing software (in Java) to help students inunderstandinbg algorithms.,1,Variable,"For the hard version, successful deplyment on a virtual server.  For the easy version the addtion of extra functionality such as described above.",6,0,f
2654,Database Support for Minority Language Policy Research,ug4,1338,2018-02-14 11:14:30+00,1,"<p>This is a continuation of a previous MSc project, the software for which is available at https://github.com/araishikeiwai/seeker; this is built using the Ruby on Rails web framework.   The original project proposal was as follows:</p><p style=""text-align: left;""><i>The EU requires member states to produce reports on their minority languages (roughly every three years). A committee of experts then produces an evaluation report and this is followed by a recommendation from the committee of ministers; see  <a href=""http://www.coe.int/t/dg4/education/minlang/Report"" style=""color: rgb(0, 0, 153);background-color: transparent;"">http://www.coe.int/t/dg4/education/minlang/Report</a> (the reports are all in English).</i></p><p style=""text-align: left;""><i>The documents all follow a set format (for each type) and are mostly in pdf. However there are by now many of them so that a researcher in minority languages who wishes to extract comparative information is faced with a very lengthy task since the data is spread in the text. The documents are of varying sizes but not enormous; a sample varies from 57KB to 2.1MB. Example questions are: (i) Show all Committee of Experts recommendations under article 7b. (ii) Show all sections relating to Scottish Gaelic.</i></p><p style=""text-align: left;""><i>This project has two aims:</i></p><p style=""text-align: left;""><i>1. To carry out research and recommendations on appropriate tools. The most likely solution will be either to adopt a relational database approach or a weblog infrastructure (part relational, rest free form), a possible combination is MongoDB and Node.js</i></p><p style=""text-align: left;""><i>A background consideration is that any solution should be adaptable to other scenarios. A particular future one is concerned with the Gaelic Plans that are required to be produced by various bodies in Scotland. These are not in any fixed format but some abstract structure common amongst them and the EU documents will be considered if time allows. (This feature makes the project particularly suitable for MInf students.)</i></p><p style=""text-align: left;""><i>2. To implement enough functionality identified in (1) as a proof of concept. Ideally documents in word and html format should be handled but for this pilot study it is acceptable to restrict to pdf format (ensuring that the extra functionality can be added at a later time).</i></p><p style=""text-align: left;""><i>Both phases will involve some consulting (arranged via the project supervisor) with Prof Rob Dunbar or Prof Wilson MacLeod from Celtic and Scottish Studies who will provide more detailed user requirements.</i></p><p style=""text-align: left;""><i>It is a condition of this project that all software used is public domain and that any new software will also be declared as public domain, the software must be placed on a publicly accessible repository such as github. The main components will be a server (provided as a virtual machine) with web based methods for queries, providing both administrator and user roles. The software must be fully documented, including any functionality that is either missing or is not optimal due to time constraints. This is very important as it is intended to build on the results with a follow up project and a migration to other infrastructure, thus the project would have a future use.</i></p><p style=""text-align: left;""><i>All students interested in this project must contact the proposer for a discussion. Please note that no knowledge of minority languages is required.</i></p><p style=""text-align: left;"">The existing software achieved the main aims of importing and searching pdf documents but requires improvement in terms of functionality, this will be a principal aim of this iteration of the project.  The first task will be to ensure deployment of the existing software on an Informatics virtual sever.  If time permits the scope can be extended to incorporating Gaelic plans that are a requirement from public bodies within Scotland, knowledge of Gaelic is <i>not</i> required for this.</p><p style=""text-align: left;"">Please note that it is a precondition of this project that all the code is open source and the result is placed on a public repository such as GitHub.<br/></p>",Design and implement a database and tools for searching a body of documents.,1,4 - Very Hard,A significant addition to the existing software and full deployment on an Informatics virtual server.,6,0,f
2693,Topics in multi-agent learning,ug4,3615,2018-02-19 16:06:30+00,1,"<p><b>A second group meeting for this project will take place on Wednesday 4 April at 2pm in room 2.06, Informatics Forum.<br/></b></p><p>Note to interested students: There will be a group meeting for this project during which interested students can ask questions. The meeting will take place on Thursday 15 March at 10am in room 2.06, Informatics Forum.</p><p><b>Multi-agent learning</b><span> is concerned with the design and analysis of algorithms which enable autonomous agents to </span><i>learn</i><span> how to interact with one another. This includes a team of agents which must learn to collaborate in order to complete a given task, as well as agents which are in competition and must learn to solve tasks in the presence of adversaries. Reinforcement learning has emerged as one of the principal methodologies used in multi-agent learning. Other useful paradigms include evolutionary approaches and techniques for opponent modelling. A recent tutorial by Albrecht and Stone provides an overview of existing algorithms (</span><a href=""http://www.cs.utexas.edu/~larg/ijcai17_tutorial"" target="""" style=""background-color: rgb(255, 255, 255);"">http://www.cs.utexas.edu/~larg/ijcai17_tutorial</a><span>).</span></p><p><span>I am interested in supervising projects addressing problems in multi-agent learning, including algorithms for efficient multi-agent reinforcement learning and communication, as well as theoretical and empirical analyses of multi-agent learning processes. Difficulties range from 'Easy' to 'Hard', depending on project.</span></p><p><span>An abstract template for a project in this category looks as follows:</span><br/></p><ol><li>Specify an environment (i.e. state space, possible actions, state transition dynamics, observability conditions)</li><li>Specify a task to be completed by the agents (e.g. reaching a goal state, optimising a utility function, converging to some equilibrium point); the task should be such that solving it requires non-trivial interaction between the agents</li><li>Specify the learning algorithms used by the agents to solve the problem; justify your choice</li><li>Implement and evaluate the system; describe when the algorithms succeed or fail to solve the problem</li></ol><ul></ul><p>The 'Easy' instantiation of this template would be to test simple multi-agent learning algorithms in simple two-player repeated games (see tutorial). A more challenging instantiation would define a complex domain and task (such as domains inspired by realistic applications) and test more advanced multi-agent learning algorithms.</p><p></p>","To specify, implement, and evaluate a multi-agent learning system.",3,Variable,At a minimum:                                                                                                                                                                                                                                                                                                                                                                                                                                                                 +,6,0,f
,,,,,,,,,,- Specify an environment                                                                                                                                                                                                                                                                                                                                                                                                                                                      +,,,
,,,,,,,,,,- Specify a task to be completed by the agents                                                                                                                                                                                                                                                                                                                                                                                                                                +,,,
,,,,,,,,,,- Specify the learning algorithms to solve the problem                                                                                                                                                                                                                                                                                                                                                                                                                        +,,,
,,,,,,,,,,- Implement and evaluate the system; describe when the algorithms succeed or fail to solve the problem,,,
2713,"Better ski maps via domain-specific modelling: concrete syntax, design and automated layout",ug4,1322,2018-02-21 17:11:15+00,1,"<p>Ski resorts have multiple pistes, which skiers access using lifts. Traditional ski maps - see [1] for example - are topographical. They can be confusing to interpret, especially under stress or in poor conditions; for example, it can be difficult to answer questions like:<br/><br/>Q1) Can I reach this lift from that piste, or are they just geographically close? (This is particularly hard when the map is at small scale, which it typically is for large ski domains.)<br/><br/>Q2) In which direction does this piste run? (This is particularly a problem for short piste sections where neither end is a lift; sometimes this is disambiguated with arrows, but putting arrows on every piste is impractical in the traditional setting.)<br/><br/>Q3) How can I get from A to B satisfying a constraint such as &#34;nothing harder than a blue run&#34;?<br/><br/>For skiers who wish to stick to pistes, most of the topographical information is irrelevant, so we may contemplate better ways to display and exploit the relevant information. An obvious inspiration is the London Tube map, and this connection has been made in an artistic context (see reference [2]). It would be desirable to be able to use the same basic information about a ski resort to produce both types of map, and to use it in different ways. Therefore this project will start by defining a simple domain-specific modelling language (DSML) for ski resorts, in which the model elements are lifts, pistes etc. This part will be done in cooperation with any student(s) taking the related projects (with the obviously similar names): the DSML will serve as the interface between the software developed in the different projects.</p><p><br/><!--EndFragment-->The focus of this project is to develop a usable concrete syntax for the DSML, along with an automated layout algorithm. That is, design a representation of the modelled information so that, given a model in the DSML (a collection of model elements describing  all the lifts, pistes etc. for a particular resort, along with  appropriate information for each), a non-topographic map can be generated that allows a skier to answer Q1-Q3 more reliably.</p><p><br/></p><p><br/><!--StartFragment-->I would want the software produced in this project to be engineered carefully, well tested and documented and released under an open source licence, in order that it can be built on at a later date.<!--EndFragment--><br/><br/><br/></p>","Develop a domain-specific modelling language to describe the pistes and lifts in a ski domain, and use this as a basis for generating clear, non-topographic maps",1,2 - Moderate,"A domain-specific modelling language to describe the pistes and lifts in a ski domain has been developed, and from a model in this language, of the complexity of a medium-sized ski resort, clear, non-topographic maps of carefully considered design can be generated.",6,0,f
2787,Designing and Developing a Technology-Based Tool to Help Children with Autism Cope with Changes,ug4,2496,2018-02-23 22:00:47+00,1,"<p>One of the core characteristics of children with autism is “insistence of sameness” or “restricted and repetitive behaviours and interests” [1]. For example, some individuals with autism may have rigid preferences for food (e.g. eating only specific items) or everyday objects (e.g. using a particular type of shampoo). Routines around daily activities may become real rituals, followed in tiny detail. Consequently, sometimes minor changes such as moving from one activity to another or a slight change in daily routine can cause distress [2,3]. Other changes, such as going on holiday, moving house or changing school may be extremely challenging. </p><p>The goal of this project is to design and implement a technology-based tool to support children with autism overcome difficulties when changes occur. The tool is not expected to address all kinds of changes, but rather to focus on a specific category of changes. The student is expected to design the tool based on a review of relevant literature and on consultation with people with experience in working with children with autism (e.g. researchers, practitioners and/or parents). The completion of the project also involves implementing and evaluating the tool. </p><p>A possible approach for this project may be:</p><ol><li>Understand the domain and problem by reviewing relevant literature</li><li>Extend the understanding of the domain and problem by consulting with people with experience in working with children with autism (e.g. through interviews, focus groups, questionnaires)</li><li>Derive a set of requirements for the tool based both on the literature and data collected from people</li><li>Develop a paper or low fidelity prototype </li><li>Conduct formative evaluation with potential users. The formative evaluation may include practitioners, parents, and/or children with autism or, in their absence, typically developing children (TD)</li><li>Revise the paper prototype</li><li>Time permitting, redo steps 4-5.</li><li>Develop a working prototype </li><li>Design and conduct summative evaluation. This evaluation may include experts in autism (e.g. researchers, practitioners and/or parents) and/or typically developing children</li></ol><p><span style=""color: #444444;"">The difficulty of the project is variable, depending on the approach taken. If interested, please fill in </span>this <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfLa6HrXHA8sBT4J9zro51o4Gy8VXA_fCPcJHdg58HDhLztKg/viewform"">Google Form</a>. <span style=""color: #444444;"">We will assess your replies and, if you are suitable, we will contact you for a quick chat.</span></p><p></p><p>Note*: <span style=""text-align: justify;"">User studies may require Ethical Approval.</span></p><p></p>","To design, develop and evaluate an educational technology based tool for children with autism",1,Variable,A high-fidelity prototype for a technology-based tool that helps children with autism cope with changes                                                                                                                                                                                                                                                                                                                                                                       +,6,0,f
